"ORDER","UNIT","NAME","ID","SEX","EVENT","DATE","STATUS","MOM","INF.NAME"
"1","unknown","Sudan","SUD","M","DOB",1995-07-05,"","",""
"2","M","Sudan","SUD","M","START",2006-01-01,"Leader","",""
"N","M","Sudan","SUD","M","Cyst",2008-02-01,"","",""
"4","M","Sudan","SUD","M","END",2008-03-06,"Former leader","",""
"3","M","Sudan","SUD","M","Overthrown",2008-03-06,"Former leader","",""
"5","M","Sudan","SUD","M","DIS",2008-03-06,"Former leader","",""
"1","S","Sugar","SUG","F","DOB",2003-03-01,"Natal","",""
"5","S","Sugar","SUG","F","Takeover",2010-02-19,"","",""
"6","S","Sugar","SUG","F","START",2010-03-01,"C","",""
"N","S","Sugar","SUG","F","Cyst",2010-07-01,"","",""
"7","S","Sugar","SUG","F","END",2010-10-11,"C","",""
"3","S","Sugar","SUG","F","Female maturation",NA,"C","",""
"4","S","Sugar","SUG","F","First Birth",NA,"L","",""
"2","S","Sugar","SUG","F","Independent",NA,"Natal","",""
"1","S","Sunshine","SUN","F","DOB",2001-03-01,"Natal","",""
"5","S","Sunshine","SUN","F","Takeover",2010-02-19,"","",""
"6","S","Sunshine","SUN","F","START",2010-03-01,"C","",""
"7","S","Sunshine","SUN","F","END",2010-10-11,"C","",""
"3","S","Sunshine","SUN","F","Female maturation",NA,"C","",""
"4","S","Sunshine","SUN","F","First Birth",NA,"L","",""
"2","S","Sunshine","SUN","F","Independent",NA,"Natal","",""
"1","S","Sweetpea","SWE","F","DOB",2001-03-01,"Natal","",""
"5","S","Sweetpea","SWE","F","Birth",2010-02-01,"L","","Hunter"
"6","S","Sweetpea","SWE","F","Takeover",2010-02-19,"L","","Hunter"
"7","S","Sweetpea","SWE","F","START",2010-03-01,"L","","Hunter"
"8","S","Sweetpea","SWE","F","Inf Death",2010-03-05,"C","","Hunter"
"9","S","Sweetpea","SWE","F","END",2010-10-11,"","",""
"3","S","Sweetpea","SWE","F","Female maturation",NA,"C","",""
"4","S","Sweetpea","SWE","F","First Birth",NA,"L","",""
"2","S","Sweetpea","SWE","F","Independent",NA,"Natal","",""
"1","T","Tabasco","TAB","M","DOB",2015-09-01,"Natal","Tater",""
"2","T","Tabasco","TAB","M","START",2015-09-01,"Natal","Tater",""
"3","T","Tabasco","TAB","M","END",2015-12-26,"","Tater",""
"1","T","Taffy","TAF","F","DOB",2005-08-17,"Natal","",""
"3","T","Taffy","TAF","F","Female maturation",2010-02-13,"C","",""
"4","T","Taffy","TAF","F","START",2010-02-13,"C","",""
"5","T","Taffy","TAF","F","Takeover",2010-02-26,"C","",""
"6","T","Taffy","TAF","F","Conception",2010-09-12,"P","","Tickle"
"7","T","Taffy","TAF","F","First Birth",2011-03-14,"L","","Tickle"
"8","T","Taffy","TAF","F","Takeover",2012-04-03,"L","","Tickle"
"9","T","Taffy","TAF","F","Wean (swell)",2012-06-08,"C","","Tickle"
"10","T","Taffy","TAF","F","Conception",2013-03-01,"P","","Tdog"
"11","T","Taffy","TAF","F","Birth",2013-08-31,"L","","Tdog"
"12","T","Taffy","TAF","F","Wean (swell)",2015-04-20,"C","","Tdog"
"13","T","Taffy","TAF","F","END",2015-12-26,"","",""
"2","T","Taffy","TAF","F","Independent",NA,"Natal","",""
"1","T","Tail","TAI","F","DOB",1984-04-08,"Natal","",""
"6","T","Tail","TAI","F","Birth",2003-09-02,"L","","Top"
"7","T","Tail","TAI","F","Birth",2004-06-15,"L","","Tweedle"
"8","T","Tail","TAI","F","Birth",2006-04-18,"L","","Tess"
"9","T","Tail","TAI","F","Conception",2006-12-17,"P","","Tipi"
"10","T","Tail","TAI","F","START",2007-05-07,"P","",""
"11","T","Tail","TAI","F","Birth",2007-06-18,"L","","Tipi"
"12","T","Tail","TAI","F","Wean (swell)",2009-05-08,"C","","Tipi"
"13","T","Tail","TAI","F","Takeover",2009-08-08,"C","",""
"14","T","Tail","TAI","F","Takeover",2010-02-26,"C","",""
"15","T","Tail","TAI","F","Conception",2011-01-12,"P","","Tyrone"
"16","T","Tail","TAI","F","Birth",2011-07-14,"L","","Tyrone"
"19","T","Tail","TAI","F","DOD",2012-03-26,"","",""
"20","T","Tail","TAI","F","END",2012-03-26,"","",""
"17","T","Tail","TAI","F","Inf Death",2012-03-26,"C","","Tyrone"
"18","T","Tail","TAI","F","Takeover",2012-03-26,"","",""
"5","T","Tail","TAI","F","Birth",NA,"L","","Tea"
"3","T","Tail","TAI","F","Female maturation",NA,"C","",""
"4","T","Tail","TAI","F","First Birth",NA,"L","",""
"2","T","Tail","TAI","F","Independent",NA,"Natal","",""
"1","T","Talisman","TAL","M","DOB",2005-11-01,"Natal","Trapezoid",""
"2","T","Talisman","TAL","M","START",2007-04-13,"Natal","Trapezoid",""
"3","T","Talisman","TAL","M","Independent",2007-04-16,"Natal","Trapezoid",""
"4","T","Talisman","TAL","M","Mom died",2007-07-22,"Natal","Trapezoid",""
"5","AMG","Talisman","TAL","M","Emigration - JUV/SA male",2011-12-03,"Natal","Trapezoid",""
"6","AMG","Talisman","TAL","M","Joins AMG",2011-12-03,"Bachelor","Trapezoid",""
"8","C1","Talisman","TAL","M","Fission",2012-06-01,"Leader","Trapezoid",""
"7","C1","Talisman","TAL","M","Takes over unit",2012-06-01,"Leader","Trapezoid",""
"10","C5","Talisman","TAL","M","Fusion",2014-09-20,"Leader","Trapezoid",""
"9","C4","Talisman","TAL","M","Takes over unit",2014-09-20,"Leader","Trapezoid",""
"11","C5","Talisman","TAL","M","END",2015-12-26,"","Trapezoid",""
"1","T","Tampin","Tam","F","DOB",2015-11-22,"Natal","Trudy",""
"2","T","Tampin","Tam","F","START",2015-11-23,"Natal","Trudy",""
"3","T","Tampin","Tam","F","END",2015-12-26,"","",""
"1","T","Tangle","TAN","M","DOB",2004-06-15,"Natal","Trudy",""
"2","T","Tangle","TAN","M","START",2007-04-13,"Natal","Trudy",""
"5","AMG","Tangle","TAN","M","Emigration - JUV/SA male",2011-12-03,"Natal","Trudy",""
"4","AMG","Tangle","TAN","M","Joins AMG",2011-12-03,"Bachelor","Trudy",""
"6","C1","Tangle","TAN","M","Immigration - Adult male",2012-05-27,"Follower","Trudy",""
"7","C1","Tangle","TAN","M","Emigration - Adult male",2012-11-22,"Follower","Trudy",""
"9","unknown","Tangle","TAN","M","END",2012-11-22,"","Trudy",""
"3","T","Tangle","TAN","M","Independent",NA,"Natal","Trudy",""
"1","unknown","Tao","TAO","M","DOB",2001-05-16,"","",""
"2","T","Tao","TAO","M","START",2009-08-08,"Leader","",""
"3","T","Tao","TAO","M","Takes over unit",2009-08-08,"Leader","",""
"6","T","Tao","TAO","M","END",2010-02-26,"Leader","",""
"7","T","Tao","TAO","M","DIS",2010-02-26,"Leader","",""
"4","T","Tao","TAO","M","Overthrown",2010-02-26,"Former leader","",""
"1","unknown","Tariku","TAR","M","DOB",1998-03-03,"Leader","",""
"2","T","Tariku","TAR","M","START",2007-03-01,"Leader","",""
"N","T","Tariku","TAR","M","Cyst",2009-05-11,"","",""
"4","T","Tariku","TAR","M","Leader to follower",2009-08-08,"Former leader","",""
"3","T","Tariku","TAR","M","Overthrown",2009-08-08,"Former leader","",""
"5","T","Tariku","TAR","M","DOD",2011-11-05,"Former leader","",""
"6","T","Tariku","TAR","M","END",2011-11-05,"Former leader","",""
"1","T","Tater","TAT","F","DOB",2007-05-15,"Natal","Tubby",""
"2","T","Tater","TAT","F","Independent",2009-05-08,"Natal","Tubby",""
"3","T","Tater","TAT","F","Takeover",2009-08-08,"","Tubby",""
"4","T","Tater","TAT","F","Takeover",2010-02-26,"","Tubby",""
"5","T","Tater","TAT","F","Mom died",2010-07-27,"","",""
"6","T","Tater","TAT","F","Female maturation",2011-06-14,"C","Tubby",""
"7","T","Tater","TAT","F","START",2011-09-20,"C","Tubby",""
"8","T","Tater","TAT","F","Takeover",2012-04-03,"","Tubby",""
"9","T","Tater","TAT","F","Conception",2012-08-13,"P","Tubby","Tot"
"10","T","Tater","TAT","F","First Birth",2013-02-09,"L","Tubby","Tot"
"11","T","Tater","TAT","F","Wean (swell)",2014-05-11,"C","Tubby","Tot"
"12","T","Tater","TAT","F","Conception",2015-03-05,"P","Tubby","Tabasco"
"13","T","Tater","TAT","F","Birth",2015-09-01,"L","Tubby","Tabasco"
"14","T","Tater","TAT","F","END",2015-12-26,"","Tubby",""
"1","C","Taurus","TAU","M","DOB",2007-01-16,"Natal","Carmen",""
"2","C","Taurus","TAU","M","START",2007-01-16,"Natal","Carmen",""
"3","C","Taurus","TAU","M","Independent",2008-01-26,"Natal","Carmen",""
"4","C","Taurus","TAU","M","Emigration - JUV/SA male",2012-07-20,"Natal","Carmen",""
"6","AMG","Taurus","TAU","M","END",2012-07-20,"Natal","Carmen",""
"5","AMG","Taurus","TAU","M","Joins AMG",2012-07-20,"Natal","Carmen",""
"1","T","Tazo","TAZ","F","DOB",2013-04-27,"Natal","Tea",""
"2","T","Tazo","TAZ","F","START",2013-04-27,"","Tea",""
"3","T","Tazo","TAZ","F","Independent",2014-05-23,"Natal","Tea",""
"4","T","Tazo","TAZ","F","END",2015-12-26,"","Tea",""
"1","T","Tdog","TDO","M","DOB",2013-08-13,"Natal","Taffy",""
"2","T","Tdog","TDO","M","START",2013-08-13,"Natal","Taffy",""
"3","T","Tdog","TDO","M","Independent",2015-04-20,"Natal","Taffy",""
"4","T","Tdog","TDO","M","END",2015-12-26,"","Taffy",""
"1","T","Tea","TEA","F","DOB",2002-06-04,"Natal","Tail",""
"3","T","Tea","TEA","F","Female maturation",2007-04-16,"C","Tail",""
"4","T","Tea","TEA","F","START",2007-04-16,"C","Tail",""
"5","T","Tea","TEA","F","Conception",2008-03-10,"P","Tail","Baggins"
"6","T","Tea","TEA","F","First Birth",2008-09-09,"L","Tail","Baggins"
"7","T","Tea","TEA","F","Takeover",2009-08-08,"L","Tail","Baggins"
"8","T","Tea","TEA","F","Wean (swell)",2010-02-13,"C","Tail","Baggins"
"9","T","Tea","TEA","F","Takeover",2010-02-26,"C","Tail",""
"10","T","Tea","TEA","F","Conception",2010-05-15,"P","Tail","Twiggy"
"11","T","Tea","TEA","F","Birth",2010-11-14,"L","Tail","Twiggy"
"12","T","Tea","TEA","F","Mom died",2012-04-01,"L","Tail",""
"13","T","Tea","TEA","F","Takeover",2012-04-03,"L","Tail",""
"14","T","Tea","TEA","F","Wean (swell)",2012-04-16,"C","Tail","Twiggy"
"15","T","Tea","TEA","F","Conception",2012-10-27,"P","Tail","Tazo"
"16","T","Tea","TEA","F","Birth",2013-04-27,"L","Tail","Tazo"
"17","T","Tea","TEA","F","Wean (swell)",2014-05-23,"C","Tail","Tazo"
"18","T","Tea","TEA","F","Conception",2015-01-20,"P","Tail","Tybalt"
"19","T","Tea","TEA","F","Birth",2015-07-19,"L","Tail","Tybalt"
"20","T","Tea","TEA","F","END",2015-12-26,"","Tail",""
"2","T","Tea","TEA","F","Independent",NA,"Natal","Tail",""
"1","C","Tecate","TEC","M","DOB",2007-09-02,"Natal","Corona",""
"2","C","Tecate","TEC","M","START",2007-09-02,"Natal","Corona",""
"3","C","Tecate","TEC","M","Independent",2008-01-25,"Natal","Corona",""
"4","C1","Tecate","TEC","M","Takeover",2012-02-29,"Natal","Corona",""
"5","C1","Tecate","TEC","M","Fusion",2013-08-31,"Natal","Corona",""
"6","C1","Tecate","TEC","M","Fission",2013-09-05,"Natal","Corona",""
"7","C1","Tecate","TEC","M","Subadult 2",2013-11-15,"Natal","Corona",""
"8","C5","Tecate","TEC","M","Fusion",2014-09-20,"Natal","Corona",""
"9","C5","Tecate","TEC","M","Emigration - JUV/SA male",2015-01-10,"Natal","Corona",""
"10","AMG","Tecate","TEC","M","Joins AMG",2015-01-14,"Bachelor","Corona",""
"11","C5","Tecate","TEC","M","Immigration - JUV/SA male",2015-01-26,"Natal","Corona",""
"12","C5","Tecate","TEC","M","Emigration - JUV/SA male",2015-05-21,"Natal","Corona",""
"13","AMG","Tecate","TEC","M","Joins AMG",2015-05-21,"Bachelor","Corona",""
"14","","Tecate","TEC","M","END",2015-12-26,"","Corona",""
"1","T","Teeny","TEE","F","DOB",2013-04-11,"L","Tiny",""
"2","T","Teeny","TEE","F","START",2013-04-11,"","Tiny",""
"4","T","Teeny","TEE","F","DOD",2013-06-11,"","Tiny",""
"5","T","Teeny","TEE","F","END",2013-06-11,"","Tiny",""
"3","T","Teeny","TEE","F","Mom died",2013-06-11,"Natal","Tiny",""
"1","T","Tef","TEF","F","DOB",1995-09-16,"Natal","",""
"5","T","Tef","TEF","F","Conception",2007-01-12,"P","","Gebs"
"6","T","Tef","TEF","F","START",2007-04-13,"P","","Gebs"
"7","T","Tef","TEF","F","Birth",2007-07-14,"L","","Gebs"
"9","T","Tef","TEF","F","DOD",2008-09-08,"","",""
"10","T","Tef","TEF","F","END",2008-09-08,"","",""
"8","T","Tef","TEF","F","Inf Death",2008-09-08,"C","","Gebs"
"3","T","Tef","TEF","F","Female maturation",NA,"C","",""
"4","T","Tef","TEF","F","First Birth",NA,"L","",""
"2","T","Tef","TEF","F","Independent",NA,"Natal","",""
"1","T","Tehol","TEH","M","DOB",2013-04-10,"Natal","Top",""
"2","T","Tehol","TEH","M","START",2013-04-10,"Natal","Top",""
"3","T","Tehol","TEH","M","Independent",2014-05-19,"Natal","Top",""
"4","T","Tehol","TEH","M","END",2015-12-26,"","Top",""
"1","H","Tekle","TEK","M","DOB",2008-01-15,"Natal","Himanot",""
"2","H","Tekle","TEK","M","START",2008-01-15,"Natal","Himanot",""
"3","H","Tekle","TEK","M","Takeover",2008-03-26,"Natal","Himanot",""
"5","H","Tekle","TEK","M","END",2008-03-27,"Natal","Himanot",""
"4","H","Tekle","TEK","M","DOD",2008-03-27,"Natal","Himanot",""
"1","T","Telek","TEL","F","DOB",2013-08-18,"Natal","Trudy",""
"2","T","Telek","TEL","F","START",2013-08-18,"Natal","Trudy",""
"3","T","Telek","TEL","F","Independent",2015-05-18,"Natal","Trudy",""
"4","T","Telek","TEL","F","END",2015-12-26,"","Trudy",""
"1","T","Tempest","TEM","M","DOB",2011-07-19,"Natal","TukTuk",""
"2","T","Tempest","TEM","M","START",2011-07-19,"Natal","TukTuk",""
"3","T","Tempest","TEM","M","Independent",2012-10-17,"Natal","TukTuk",""
"4","T","Tempest","TEM","M","END",2015-12-26,"","",""
"1","T","Tenesh","TEN","M","DOB",2013-09-19,"Natal","Thandi",""
"2","T","Tenesh","TEN","M","START",2013-09-19,"Natal","Thandi",""
"4","T","Tenesh","TEN","M","Independent",2014-09-05,"Natal","Thandi",""
"3","T","Tenesh","TEN","M","Mom died",2014-09-05,"Natal","Thandi",""
"5","T","Tenesh","TEN","M","END",2015-12-26,"","Thandi",""
"1","unknown","Tequila","TEQ","M","DOB",2000-09-23,"","",""
"2","AMG","Tequila","TEQ","M","START",2010-10-05,"Bachelor","",""
"3","C1","Tequila","TEQ","M","Takes over unit",2011-03-23,"Leader","",""
"6","C1","Tequila","TEQ","M","Emigration - Adult male",2011-12-02,"Former leader","",""
"4","AMG","Tequila","TEQ","M","Joins AMG",2011-12-02,"Bachelor","",""
"5","C1","Tequila","TEQ","M","Overthrown",2011-12-02,"Former leader","",""
"7","C1","Tequila","TEQ","M","Takes over unit",2012-05-21,"Bachelor","",""
"8","C1","Tequila","TEQ","M","Leader to follower",2012-05-29,"Follower","",""
"9","C1","Tequila","TEQ","M","Overthrown",2012-05-29,"Former leader","",""
"10","C1","Tequila","TEQ","M","Emigration - Adult male",2013-01-25,"Bachelor","",""
"11","AMG","Tequila","TEQ","M","Joins AMG",2013-01-25,"Bachelor","",""
"12","C4","Tequila","TEQ","M","Immigration - Adult male",2013-05-15,"Follower","",""
"13","C4","Tequila","TEQ","M","Emigration - Adult male",2013-05-18,"Follower","",""
"14","unknown","Tequila","TEQ","M","END",2013-05-18,"","",""
"1","T","Tess","TES","F","DOB",2006-04-18,"Natal","Tail",""
"3","T","Tess","TES","F","Takeover",2009-08-08,"","Tail",""
"4","T","Tess","TES","F","Female maturation",2009-10-08,"C","Tail",""
"5","T","Tess","TES","F","START",2009-10-08,"C","Tail",""
"6","T","Tess","TES","F","Takeover",2010-02-26,"C","Tail",""
"7","T","Tess","TES","F","Conception",2010-12-29,"P","Tail","Horatio"
"8","T","Tess","TES","F","First Birth",2011-07-01,"L","Tail","Horatio"
"9","T","Tess","TES","F","Mom died",2012-04-01,"L","Tail","Horatio"
"10","T","Tess","TES","F","Takeover",2012-04-03,"L","Tail","Horatio"
"11","T","Tess","TES","F","Wean (swell)",2012-04-17,"C","Tail","Horatio"
"12","T","Tess","TES","F","Conception",2014-01-31,"P","Tail","Trouble"
"13","T","Tess","TES","F","Birth",2014-08-02,"L","Tail","Trouble"
"14","T","Tess","TES","F","Inf Death",2014-08-05,"C","Tail","Trouble"
"15","T","Tess","TES","F","Conception",2014-09-26,"P","Tail","Tibs"
"16","T","Tess","TES","F","Birth",2015-03-25,"L","Tail","Tibs"
"17","T","Tess","TES","F","END",2015-12-26,"","Tail",""
"2","T","Tess","TES","F","Independent",NA,"Natal","Tail",""
"1","T","Thandi","THA","F","DOB",2007-11-16,"Natal","Tripod",""
"3","T","Thandi","THA","F","Mom died",2009-04-01,"","",""
"4","T","Thandi","THA","F","Takeover",2009-08-08,"","Tripod",""
"5","T","Thandi","THA","F","Takeover",2010-02-26,"","Tripod",""
"6","T","Thandi","THA","F","START",2012-01-18,"P","Tripod",""
"7","T","Thandi","THA","F","Takeover",2012-04-03,"","Tripod",""
"8","T","Thandi","THA","F","Female maturation",2012-07-17,"C","Tripod",""
"9","T","Thandi","THA","F","Conception",2013-03-20,"P","Tripod","Tenesh"
"10","T","Thandi","THA","F","First Birth",2013-09-19,"L","Tripod","Tenesh"
"11","T","Thandi","THA","F","DOD",2014-09-08,"","",""
"12","T","Thandi","THA","F","END",2014-09-08,"","",""
"2","T","Thandi","THA","F","Independent",NA,"Natal","Tripod",""
"1","T","Theo","THE","M","DOB",2005-03-01,"Natal","Tubby",""
"2","T","Theo","THE","M","START",2006-01-01,"Natal","Tubby",""
"3","T","Theo","THE","M","Mom died",2010-07-27,"","",""
"4","AMG","Theo","THE","M","Emigration - JUV/SA male",2011-12-03,"Natal","Tubby",""
"6","AMG","Theo","THE","M","END",2011-12-03,"Natal","Tubby",""
"5","AMG","Theo","THE","M","Joins AMG",2011-12-03,"Natal","Tubby",""
"1","R","Thief","THI","M","DOB",2008-01-14,"Natal","Roz",""
"2","R","Thief","THI","M","START",2008-01-14,"Natal","Roz",""
"3","R","Thief","THI","M","Independent",2009-04-28,"Natal","Roz",""
"4","R","Thief","THI","M","END",NA,"Natal","Roz",""
"1","T","Thumper","THU","F","DOB",2009-08-05,"Natal","Top",""
"2","T","Thumper","THU","F","Takeover",2009-08-08,"","Top",""
"3","T","Thumper","THU","F","Independent",2010-02-18,"Natal","Top",""
"4","T","Thumper","THU","F","Takeover",2010-02-26,"","Top",""
"5","T","Thumper","THU","F","START",2011-10-20,"","Top",""
"6","T","Thumper","THU","F","Takeover",2012-04-03,"","Top",""
"7","T","Thumper","THU","F","Female maturation",2014-04-20,"C","Top",""
"8","T","Thumper","THU","F","Conception",2015-01-13,"P","Top","Treebeard"
"9","T","Thumper","THU","F","First Birth",2015-07-12,"L","Top","Treebeard"
"10","T","Thumper","THU","F","END",2015-12-26,"","Top",""
"1","C","Thyme","THY","M","DOB",2007-12-13,"Natal","Coo",""
"2","C","Thyme","THY","M","START",2007-12-13,"Natal","Coo",""
"3","C","Thyme","THY","M","Independent",2008-03-19,"Natal","Coo",""
"4","C1","Thyme","THY","M","Fission",2008-04-19,"Natal","Coo",""
"5","C1","Thyme","THY","M","DOD",2009-02-23,"Natal","Coo",""
"6","C1","Thyme","THY","M","END",2009-02-23,"Natal","Coo",""
"1","T","Tibs","TIB","F","DOB",2015-03-25,"Natal","Tess",""
"2","T","Tibs","TIB","F","START",2015-03-25,"Natal","Tess",""
"3","T","Tibs","TIB","F","END",2015-12-26,"","",""
"1","T","Tickle","TIC","F","DOB",2011-03-14,"Natal","Taffy",""
"2","T","Tickle","TIC","F","START",2011-10-20,"","Taffy",""
"3","T","Tickle","TIC","F","Takeover",2012-04-03,"","Taffy",""
"4","T","Tickle","TIC","F","Independent",2012-06-08,"Natal","Taffy",""
"5","T","Tickle","TIC","F","END",2015-12-26,"","Taffy",""
"1","unknown","Tigabu","TIG","M","DOB",1999-04-10,"","",""
"2","M","Tigabu","TIG","M","Immigration - Adult male",2008-03-06,"Follower","",""
"3","M","Tigabu","TIG","M","START",2008-03-06,"Follower","",""
"4","M","Tigabu","TIG","M","DIS",2008-07-01,"Follower","",""
"5","unknown","Tigabu","TIG","M","END",2008-07-01,"Follower","",""
"1","T","Tiny","TIN","F","DOB",1994-06-16,"Natal","",""
"5","T","Tiny","TIN","F","START",2007-04-13,"C","",""
"6","T","Tiny","TIN","F","Conception",2007-09-28,"P","","GOB"
"7","T","Tiny","TIN","F","Birth",2008-03-29,"L","","GOB"
"8","T","Tiny","TIN","F","Takeover",2009-08-08,"L","","GOB"
"9","T","Tiny","TIN","F","Takeover",2010-02-26,"L","","GOB"
"10","T","Tiny","TIN","F","Wean (swell)",2010-04-05,"C","","GOB"
"11","T","Tiny","TIN","F","Conception",2011-03-06,"P","","Pterodactyl"
"12","T","Tiny","TIN","F","Birth",2011-09-05,"L","","Pterodactyl"
"13","T","Tiny","TIN","F","Takeover",2012-04-03,"L","",""
"14","T","Tiny","TIN","F","Inf Death",2012-08-01,"C","","Pterodactyl"
"15","T","Tiny","TIN","F","Conception",2012-10-13,"C","","Teeny"
"16","T","Tiny","TIN","F","Birth",2013-04-11,"L","","Teeny"
"18","T","Tiny","TIN","F","DOD",2013-06-11,"L","",""
"19","T","Tiny","TIN","F","END",2013-06-11,"","",""
"17","T","Tiny","TIN","F","Inf Death",2013-06-11,"L","","Teeny"
"3","T","Tiny","TIN","F","Female maturation",NA,"C","",""
"4","T","Tiny","TIN","F","First Birth",NA,"L","",""
"2","T","Tiny","TIN","F","Independent",NA,"Natal","",""
"1","T","Tipi","TIP","F","DOB",2007-06-18,"Natal","Tail",""
"2","T","Tipi","TIP","F","Independent",2009-05-08,"Natal","Tail",""
"3","T","Tipi","TIP","F","Takeover",2009-08-08,"","Tail",""
"4","T","Tipi","TIP","F","Takeover",2010-02-26,"","Tail",""
"5","T","Tipi","TIP","F","START",2011-07-25,"","Tail",""
"6","T","Tipi","TIP","F","Female maturation",2011-09-07,"C","Tail",""
"7","T","Tipi","TIP","F","Conception",2012-01-14,"P","Tail","Ttt"
"8","T","Tipi","TIP","F","Mom died",2012-04-01,"","",""
"9","T","Tipi","TIP","F","Takeover",2012-04-03,"C","Tail",""
"10","T","Tipi","TIP","F","First Birth",2013-07-16,"L","Tail","Ttt"
"11","T","Tipi","TIP","F","Inf Death",2013-08-05,"C","Tail","Ttt"
"12","T","Tipi","TIP","F","Conception",2014-01-11,"P","Tail","Todd"
"13","T","Tipi","TIP","F","Birth",2014-07-13,"L","Tail","Todd"
"14","T","Tipi","TIP","F","END",2015-12-26,"","Tail",""
"1","T","Tiramisu","TIR","F","DOB",2011-10-31,"Natal","Top",""
"2","T","Tiramisu","TIR","F","START",2012-01-01,"","Top",""
