ORDER,UNIT,NAME,ID,SEX,EVENT,DATE,STATUS,MOM,INF.NAME
4,V,Toadkiller Dog,TOA,M,END,12/26/15,,Valerie,
1,P,Tobasco,TOB,M,DOB,4/7/06,Natal,Peri,
2,P,Tobasco,TOB,M,START,4/7/06,Natal,Peri,
3,P,Tobasco,TOB,M,END,4/12/08,Natal,Peri,
4,P,Tobasco,TOB,M,STOP,4/12/08,Natal,Peri,
1,T,Todd,TOD,M,DOB,7/7/14,Natal,Tipi,
2,T,Todd,TOD,M,START,7/7/14,Natal,Tipi,
3,T,Todd,TOD,M,END,12/26/15,,Tipi,
1,T,Top,TOP,F,DOB,10/1/03,Natal,Tail,
3,T,Top,TOP,F,START,8/6/07,,Tail,
4,T,Top,TOP,F,Female maturation,5/14/08,C,Tail,
5,T,Top,TOP,F,Conception,2/3/09,P,Tail,Thumper
6,T,Top,TOP,F,First Birth,8/5/09,L,Tail,Thumper
7,T,Top,TOP,F,Takeover,8/8/09,L,Tail,Thumper
8,T,Top,TOP,F,Wean (swell),2/18/10,C,Tail,Thumper
9,T,Top,TOP,F,Takeover,2/26/10,C,Tail,
10,T,Top,TOP,F,Conception,5/1/11,P,Tail,Tiramisu
11,T,Top,TOP,F,Birth,10/31/11,L,Tail,Tiramisu
12,T,Top,TOP,F,Mom died,3/26/12,,,
13,T,Top,TOP,F,Takeover,3/26/12,L,Tail,
14,T,Top,TOP,F,Wean (swell),4/16/12,C,Tail,Tiramisu
15,T,Top,TOP,F,Conception,10/10/12,P,Tail,Teh
16,T,Top,TOP,F,Inf Death,11/3/12,C,Tail,Tiramisu
17,T,Top,TOP,F,Birth,4/11/13,L,Tail,Teh
18,T,Top,TOP,F,Wean (swell),5/28/14,C,Tail,Teh
19,T,Top,TOP,F,END,12/26/15,,Tail,
2,T,Top,TOP,F,Independent,NA,Natal,Tail,
1,T,Toronto,TOR,M,DOB,11/13/09,Natal,Trudy,
2,T,Toronto,TOR,M,START,11/13/09,Natal,Trudy,
3,T,Toronto,TOR,M,Independent,8/7/10,Natal,Trudy,
5,T,Toronto,TOR,M,END,12/26/15,,Trudy,
1,T,Tot,TOT,M,DOB,2/9/13,Natal,Tater,
2,T,Tot,TOT,M,START,2/9/13,Natal,Tater,
3,T,Tot,TOT,M,Independent,5/3/14,Natal,Tater,
4,T,Tot,TOT,M,END,12/26/15,,Tater,
1,T,Trapezoid,TRA,F,DOB,7/25/94,Natal,,
5,T,Trapezoid,TRA,F,Birth,11/15/05,L,,Talisman
7,T,Trapezoid,TRA,F,START,4/16/07,,,
6,T,Trapezoid,TRA,F,Wean (swell),4/16/07,C,,Talisman
8,T,Trapezoid,TRA,F,DOD,7/22/07,,,
9,T,Trapezoid,TRA,F,END,7/22/07,,,
3,T,Trapezoid,TRA,F,Female maturation,NA,C,,
4,T,Trapezoid,TRA,F,First Birth,NA,L,,
2,T,Trapezoid,TRA,F,Independent,NA,Natal,,
1,T,Treebeard,TRE,M,DOB,7/12/15,,,
2,T,Treebeard,TRE,M,START,7/12/15,,,
3,T,Treebeard,TRE,M,END,12/26/15,,,
1,T,Tripod,TRI,F,DOB,4/5/93,Natal,,
5,T,Tripod,TRI,F,Birth,11/15/05,L,,Tuk Tuk
6,T,Tripod,TRI,F,START,4/13/07,C,,
7,T,Tripod,TRI,F,Conception,5/17/07,P,,Thandi
8,T,Tripod,TRI,F,Birth,11/16/07,L,,Thandi
10,T,Tripod,TRI,F,DOD,4/1/09,,,
11,T,Tripod,TRI,F,END,4/1/09,,,
N,T,Tripod,TRI,F,Cyst,4/1/09,,,
3,T,Tripod,TRI,F,Female maturation,NA,C,,
4,T,Tripod,TRI,F,First Birth,NA,L,,
2,T,Tripod,TRI,F,Independent,NA,Natal,,
9,T,Tripod,TRI,F,Wean (swell),NA,C,,Thandi
1,T,Trouble,TRO,M,DOB,8/2/14,Natal,Tess,
2,T,Trouble,TRO,M,START,8/2/14,Natal,Tess,
3,T,Trouble,TRO,M,DOD,8/5/14,Natal,Tess,
4,T,Trouble,TRO,M,END,8/5/14,Natal,Tess,
1,T,Trudy,TRU,F,DOB,6/7/90,Natal,,
5,T,Trudy,TRU,F,Birth,6/15/04,L,,Tangle
6,T,Trudy,TRU,F,Conception,12/6/06,P,,Elias
7,T,Trudy,TRU,F,START,4/16/07,P,,
8,T,Trudy,TRU,F,Birth,6/7/07,L,,Elias
9,T,Trudy,TRU,F,Wean (swell),3/10/09,C,,Elias
10,T,Trudy,TRU,F,Conception,5/14/09,P,,Toronto
11,T,Trudy,TRU,F,Takeover,8/8/09,P,,Toronto
12,T,Trudy,TRU,F,Birth,11/13/09,L,,Toronto
13,T,Trudy,TRU,F,Takeover,2/26/10,L,,Toronto
14,T,Trudy,TRU,F,Wean (swell),8/7/10,C,,Toronto
15,T,Trudy,TRU,F,Conception,3/18/11,P,,Xicato
16,T,Trudy,TRU,F,Birth,9/17/11,L,,Xicato
17,T,Trudy,TRU,F,Takeover,4/3/12,L,,Xicato
18,T,Trudy,TRU,F,Inf Death,6/16/12,C,,Xicato
19,T,Trudy,TRU,F,Conception,2/16/13,P,,Telek
20,T,Trudy,TRU,F,Birth,8/18/13,L,,Telek
21,T,Trudy,TRU,F,Wean (swell),5/18/15,C,,Telek
22,T,Trudy,TRU,F,Conception,5/26/15,P,,Tampin
23,T,Trudy,TRU,F,Birth,11/22/15,L,,Tampin
24,T,Trudy,TRU,F,END,12/26/15,,,
3,T,Trudy,TRU,F,Female maturation,NA,C,,
4,T,Trudy,TRU,F,First Birth,NA,L,,
2,T,Trudy,TRU,F,Independent,NA,Natal,,
1,T,Ttt,TTT,F,START,7/16/13,Natal,Tipi,
1,T,Ttt,TTT,F,DOB,7/16/13,Natal,Tipi,
2,T,Ttt,TTT,F,DOD,7/16/13,,Tipi,
3,T,Ttt,TTT,F,END,7/16/13,,Tipi,
1,T,Tubby,TUB,F,DOB,7/31/94,Natal,,
5,T,Tubby,TUB,F,Birth,3/1/05,L,,Theo
6,T,Tubby,TUB,F,Conception,11/13/06,P,,Tater
7,T,Tubby,TUB,F,START,4/13/07,P,,Tater
8,T,Tubby,TUB,F,Birth,5/15/07,L,,Tater
9,T,Tubby,TUB,F,Wean (swell),5/8/09,C,,Tater
10,T,Tubby,TUB,F,Conception,6/4/09,P,,miscarriage
11,T,Tubby,TUB,F,Takeover,8/8/09,P,,miscarriage
12,T,Tubby,TUB,F,Miscarriage,9/1/09,C,,
N,T,Tubby,TUB,F,Cyst,2/1/10,,,
13,T,Tubby,TUB,F,Takeover,2/26/10,C,,
14,T,Tubby,TUB,F,DOD,6/23/10,,,
15,T,Tubby,TUB,F,END,6/23/10,,,
3,T,Tubby,TUB,F,Female maturation,NA,C,,
4,T,Tubby,TUB,F,First Birth,NA,L,,
2,T,Tubby,TUB,F,Independent,NA,Natal,,
1,T,Tuk Tuk,TUK,F,DOB,11/15/05,Natal,Tripod,
3,T,Tuk Tuk,TUK,F,Mom died,4/1/09,,,
4,T,Tuk Tuk,TUK,F,Takeover,8/8/09,,Tripod,
5,T,Tuk Tuk,TUK,F,Takeover,2/26/10,,Tripod,
6,T,Tuk Tuk,TUK,F,Female maturation,4/8/10,C,Tripod,
7,T,Tuk Tuk,TUK,F,START,4/1/09,C,Tripod,
8,T,Tuk Tuk,TUK,F,Conception,1/25/11,P,Tripod,Tempest
9,T,Tuk Tuk,TUK,F,First Birth,7/19/11,L,Tripod,Tempest
10,T,Tuk Tuk,TUK,F,Takeover,4/3/12,,Tripod,
11,T,Tuk Tuk,TUK,F,Wean (swell),10/17/12,C,Tripod,Tempest
12,T,Tuk Tuk,TUK,F,DOD,10/13/13,,Tripod,
13,T,Tuk Tuk,TUK,F,END,10/13/13,,Tripod,
2,T,Tuk Tuk,TUK,F,Independent,NA,Natal,Tripod,
1,unknown,Turbo,TUR,M,DOB,10/8/98,,,
2,C,Turbo,TUR,M,Immigration - Adult male,1/29/08,Follower,,
3,C,Turbo,TUR,M,START,1/29/08,Follower,,
N,C,Turbo,TUR,M,Cyst,3/1/08,,,
5,C,Turbo,TUR,M,Emigration - Adult male,4/21/08,Follower,,
6,C,Turbo,TUR,M,END,4/21/08,Follower,,
4,AMG,Turbo,TUR,M,Joins AMG,4/21/08,Bachelor,,
1,T,Tweedle,TWE,M,DOB,6/15/04,Natal,Tail,
2,T,Tweedle,TWE,M,START,4/13/07,Natal,Tail,
3,T,Tweedle,TWE,M,END,NA,,Tail,
4,T,Tweedle,TWE,M,Independent,NA,Natal,Tail,
1,T,Twiggy,TWI,F,DOB,11/14/10,Natal,Tea,
2,T,Twiggy,TWI,F,START,11/14/10,Natal,Tea,
3,T,Twiggy,TWI,F,Takeover,4/3/12,Natal,Tea,
4,T,Twiggy,TWI,F,Independent,4/16/12,Natal,Tea,
5,T,Twiggy,TWI,F,Female maturation,6/1/15,Natal,Tea,
6,T,Twiggy,TWI,F,END,12/26/15,,Tea,
1,unknown,Two,TWO,M,DOB,3/4/93,,,
2,T,Two,TWO,M,START,3/1/07,Former leader,,
3,T,Two,TWO,M,DOD,8/8/09,Former leader,,
4,T,Two,TWO,M,END,8/8/09,Former leader,,
1,T,Tybalt,TYB,M,DOB,7/19/15,,Tea,
2,T,Tybalt,TYB,M,START,7/19/15,,Tea,
3,T,Tybalt,TYB,M,END,12/26/15,,Tea,
1,T,Tyrone,TYR,M,DOB,7/14/11,Natal,Tail,
2,T,Tyrone,TYR,M,START,7/14/11,Natal,Tail,
3,T,Tyrone,TYR,M,DOD,3/26/12,Natal,Tail,
4,T,Tyrone,TYR,M,END,3/26/12,Natal,Tail,
1,unknown,Tyson,TYS,M,DOB,5/30/02,,,
3,C3,Tyson,TYS,M,START,6/1/12,Bachelor,,
2,C3,Tyson,TYS,M,Takes over unit,6/1/12,Bachelor,,
4,unknown,Tyson,TYS,M,DOD,8/30/13,Bachelor,,
6,unknown,Tyson,TYS,M,END,8/30/13,,,
5,C3,Tyson,TYS,M,Overthrown,8/30/13,Former leader,,
1,unknown,Tywin,TYW,M,DOB,6/3/99,,,
2,B1,Tywin,TYW,M,Immigration - Adult male,6/15/13,Follower,,
3,B1,Tywin,TYW,M,START,6/15/13,Follower,,
4,B1,Tywin,TYW,M,Emigration - Adult male,10/9/13,Follower,,
6,AMG,Tywin,TYW,M,END,11/15/13,,,
5,AMG,Tywin,TYW,M,Joins AMG,11/15/13,Bachelor,,
1,Z1,Uggs,UGG,M,DOB,3/9/06,Follower,,
2,Z1,Uggs,UGG,M,Immigration - Adult male,6/23/14,Follower,,
3,Z1,Uggs,UGG,M,START,6/23/14,Follower,,
4,Z1,Uggs,UGG,M,Emigration - Adult male,6/25/14,,,
5,unknown,Uggs,UGG,M,END,6/25/14,,,
1,V,Vague,VAG,F,DOB,2/12/10,Natal,Veronica,
2,V,Vague,VAG,F,START,2/12/10,,Veronica,
4,V,Vague,VAG,F,DOD,8/5/10,,Veronica,
5,V,Vague,VAG,F,END,8/5/10,,Veronica,
3,V,Vague,VAG,F,Mom died,8/5/10,,,
1,V,Vail,VAI,M,DOB,7/15/13,Natal,Vienna,
2,V,Vail,VAI,M,START,7/15/13,Natal,Vienna,
5,V,Vail,VAI,M,END,12/26/15,,Vienna,
1,V,Valerie,VAL,F,DOB,3/1/01,Natal,,
5,V,Valerie,VAL,F,Birth,3/11/07,L,,Vienna
6,V,Valerie,VAL,F,START,2/1/09,P,,
7,V,Valerie,VAL,F,Conception,2/6/09,P,,Vin Diesel
8,V,Valerie,VAL,F,Birth,8/8/09,L,,Vin Diesel
9,V,Valerie,VAL,F,Inf Death,2/1/11,C,,Vin Diesel
10,V,Valerie,VAL,F,Takeover,2/18/11,L,,Vin Diesel
11,V,Valerie,VAL,F,Wean (swell),3/3/11,C,,Vin Diesel
12,V,Valerie,VAL,F,Takeover,4/7/11,C,,
13,V,Valerie,VAL,F,Conception,6/23/11,P,,Toadkillerdog
14,V,Valerie,VAL,F,Birth,12/20/11,L,,Toadkillerdog
15,V,Valerie,VAL,F,Wean (swell),4/18/14,C,,Toadkillerdog
16,V,Valerie,VAL,F,Conception,6/3/14,P,,Vee
17,V,Valerie,VAL,F,Birth,11/30/14,L,,Vee
18,V,Valerie,VAL,F,END,12/26/15,,,
3,V,Valerie,VAL,F,Female maturation,NA,C,,
4,V,Valerie,VAL,F,First Birth,NA,L,,
2,V,Valerie,VAL,F,Independent,NA,Natal,,
1,V,Vampire,VAM,F,DOB,12/1/01,Natal,,
5,V,Vampire,VAM,F,Birth,12/1/07,L,,Viktor
6,V,Vampire,VAM,F,START,2/1/09,L,,
7,V,Vampire,VAM,F,Wean (swell),4/9/09,C,,Viktor
8,V,Vampire,VAM,F,Conception,7/26/09,P,,VelociRappa
9,V,Vampire,VAM,F,Birth,1/25/10,L,,VelociRappa
10,V,Vampire,VAM,F,Takeover,2/18/11,L,,VelociRappa
11,V,Vampire,VAM,F,Wean (swell),3/9/11,C,,VelociRappa
12,V,Vampire,VAM,F,Takeover,4/7/11,C,,VelociRappa
13,V,Vampire,VAM,F,Inf Death,5/23/11,C,,VelociRappa
14,V,Vampire,VAM,F,Conception,7/30/11,P,,Von Striver
15,V,Vampire,VAM,F,Birth,1/29/12,L,,Von Striver
17,V,Vampire,VAM,F,Conception,5/3/13,P,,Vishnu
16,V,Vampire,VAM,F,Wean (swell),5/3/13,C,,Von Striver
18,V,Vampire,VAM,F,Birth,12/25/13,L,,Vishnu
19,V,Vampire,VAM,F,END,12/26/15,,,
3,V,Vampire,VAM,F,Female maturation,NA,C,,
4,V,Vampire,VAM,F,First Birth,NA,L,,
2,V,Vampire,VAM,F,Independent,NA,Natal,,
1,V,Vanessish,VAN,F,DOB,10/13/09,Natal,Vye,
2,V,Vanessish,VAN,F,Takeover,2/18/11,Natal,Vye,
3,V,Vanessish,VAN,F,Takeover,4/7/11,Natal,Vye,
4,V,Vanessish,VAN,F,DOD,7/24/11,Natal,Vye,
5,V,Vanessish,VAN,F,END,7/24/11,Natal,Vye,
6,V,Vanessish,VAN,F,START,10/13/09,Natal,Vye,
1,M,Vasco,VAS,M,DOB,9/24/11,Natal,Mimi,
2,M,Vasco,VAS,M,START,9/24/11,Natal,Mimi,
4,M1,Vasco,VAS,M,Fission,10/25/11,Natal,Mimi,
3,M,Vasco,VAS,M,Takeover,10/25/11,Natal,Mimi,
5,M1,Vasco,VAS,M,DOD,6/18/12,Natal,Mimi,
6,M1,Vasco,VAS,M,END,6/18/12,Natal,Mimi,
1,V,Vee,VEE,F,DOB,11/30/14,Natal,Valerie,
2,V,Vee,VEE,F,START,11/30/14,Natal,Valerie,
3,V,Vee,VEE,F,END,12/26/15,,Valerie,
1,V,VelociRappa,VEL,M,DOB,1/25/10,Natal,Vampire,
2,V,VelociRappa,VEL,M,START,1/25/10,Natal,Vampire,
3,V,VelociRappa,VEL,M,Independent,3/9/11,Natal,Vampire,
4,V,VelociRappa,VEL,M,DOD,5/23/11,Natal,Vampire,
5,V,VelociRappa,VEL,M,END,5/23/11,Natal,Vampire,
1,V,Venom,VEN,M,DOB,12/1/06,Natal,Vespa,
2,V,Venom,VEN,M,START,12/1/06,Natal,Vespa,
3,V,Venom,VEN,M,END,NA,Natal,Vespa,
1,V,Veronica,VER,F,DOB,8/9/94,Natal,,
5,V,Veronica,VER,F,Birth,6/1/07,L,,Vicky
6,V,Veronica,VER,F,START,2/1/09,L,,Vicky
7,V,Veronica,VER,F,Wean (swell),4/8/09,C,,Vicky
8,V,Veronica,VER,F,Conception,8/13/09,P,,Vague
9,V,Veronica,VER,F,Birth,2/12/10,L,,Vague
11,V,Veronica,VER,F,DOD,8/5/10,,,Vague
12,V,Veronica,VER,F,END,8/5/10,,,Vague
10,V,Veronica,VER,F,Inf Death,8/5/10,C,,Vague
3,V,Veronica,VER,F,Female maturation,NA,C,,
4,V,Veronica,VER,F,First Birth,NA,L,,
2,V,Veronica,VER,F,Independent,NA,Natal,,
1,V,Vespa,VES,F,DOB,4/17/94,Natal,,
5,V,Vespa,VES,F,Birth,2/14/05,L,,Vivien
6,V,Vespa,VES,F,Birth,12/1/06,L,,Venom
7,V,Vespa,VES,F,Birth,11/1/08,L,,Viper
8,V,Vespa,VES,F,START,2/1/09,L,,Viper
9,V,Vespa,VES,F,Wean (swell),4/22/10,C,,Viper
10,V,Vespa,VES,F,Takeover,2/18/11,C,,
11,V,Vespa,VES,F,Takeover,4/7/11,C,,
12,V,Vespa,VES,F,Conception,7/18/11,P,,Vimto
13,V,Vespa,VES,F,Birth,1/17/12,L,,Vimto
15,V,Vespa,VES,F,DOD,4/12/13,,,
16,V,Vespa,VES,F,END,4/12/13,,,
14,V,Vespa,VES,F,Wean (swell),4/12/13,C,,Vimto
3,V,Vespa,VES,F,Female maturation,NA,C,,
4,V,Vespa,VES,F,First Birth,NA,L,,
2,V,Vespa,VES,F,Independent,NA,Natal,,
1,V,Vex,VEX,M,DOB,12/1/07,Natal,Vye,
2,V,Vex,VEX,M,START,12/1/07,Natal,Vye,
3,V,Vex,VEX,M,Independent,4/9/09,Natal,Vye,
4,V,Vex,VEX,M,Subadult 2,2/15/14,Natal,Vye,
5,AMG,Vex,VEX,M,Emigration - JUV/SA male,6/14/14,Natal,Vye,
6,AMG,Vex,VEX,M,Joins AMG,6/14/14,Bachelor,,
7,AMG,Vex,VEX,M,END,12/26/15,,,
1,V,Vicky,VIC,F,START,6/1/07,Natal,Veronica,
1,V,Vicky,VIC,F,DOB,6/1/07,Natal,Veronica,
2,V,Vicky,VIC,F,Independent,4/8/09,Natal,Veronica,
4,V,Vicky,VIC,F,DOD,8/5/10,,Veronica,
5,V,Vicky,VIC,F,END,8/5/10,,Veronica,
3,V,Vicky,VIC,F,Mom died,8/5/10,,,
1,V,Vidalia,VID,F,DOB,10/9/14,Natal,Vivien,
2,V,Vidalia,VID,F,START,10/9/14,Natal,Vivien,
3,V,Vidalia,VID,F,END,12/26/15,,Vivien,
1,V,Vienna,VIE,F,DOB,3/11/07,Natal,Valerie,
3,V,Vienna,VIE,F,Takeover,2/18/11,,Valerie,
4,V,Vienna,VIE,F,Takeover,4/7/11,,Valerie,
5,V,Vienna,VIE,F,Female maturation,7/3/11,C,Valerie,
6,V,Vienna,VIE,F,START,7/3/11,C,Valerie,
7,V,Vienna,VIE,F,Conception,1/13/13,P,Valerie,Vail
8,V,Vienna,VIE,F,First Birth,7/15/13,L,Valerie,Vail
9,V,Vienna,VIE,F,END,12/26/15,,Valerie,
2,V,Vienna,VIE,F,Independent,NA,Natal,Valerie,
1,V,Viktor,VIK,M,DOB,12/1/07,Natal,Vampire,
2,V,Viktor,VIK,M,START,12/1/07,Natal,Vampire,
3,V,Viktor,VIK,M,Independent,4/9/09,Natal,Vampire,
4,V,Viktor,VIK,M,DOD,3/20/12,Natal,Vampire,
5,V,Viktor,VIK,M,END,3/20/12,Natal,Vampire,
1,V,Vimto,VIM,M,DOB,1/17/12,Natal,Vespa,
2,V,Vimto,VIM,M,START,1/17/12,Natal,Vespa,
4,V,Vimto,VIM,M,Independent,4/12/13,Natal,Vespa,
3,V,Vimto,VIM,M,Mom died,4/12/13,Natal,Vespa,
5,V,Vimto,VIM,M,END,12/26/15,,Vespa,
1,V,Vin Diesel,VIN,M,DOB,8/8/09,Natal,Valerie,
2,V,Vin Diesel,VIN,M,START,8/8/09,Natal,Valerie,
3,V,Vin Diesel,VIN,M,Independent,3/3/11,Natal,Valerie,
4,V,Vin Diesel,VIN,M,DOD,10/1/11,Natal,Valerie,
5,V,Vin Diesel,VIN,M,END,10/1/11,Natal,Valerie,
1,V,Violet,VIO,F,DOB,2/14/05,Natal,Vye,
3,V,Violet,VIO,F,Female maturation,4/22/10,C,Vye,
4,V,Violet,VIO,F,START,4/22/10,C,Vye,
5,V,Violet,VIO,F,Takeover,2/18/11,C,Vye,
6,V,Violet,VIO,F,Takeover,4/7/11,C,Vye,
7,V,Violet,VIO,F,Conception,5/9/11,P,Vye,Virga
8,V,Violet,VIO,F,First Birth,11/8/11,L,Vye,Virga
9,V,Violet,VIO,F,Wean (swell),2/21/14,C,Vye,Virga
10,V,Violet,VIO,F,Conception,3/21/14,P,Vye,Voodoo
11,V,Violet,VIO,F,Birth,9/17/14,L,Vye,Voodoo
12,V,Violet,VIO,F,END,12/26/15,,Vye,
2,V,Violet,VIO,F,Independent,NA,Natal,Vye,
1,V,Viper,VIP,M,DOB,11/1/08,Natal,Vespa,
2,V,Viper,VIP,M,START,11/1/08,Natal,Vespa,
3,V,Viper,VIP,M,Independent,4/22/10,Natal,Vespa,
N,V,Viper,VIP,M,Cyst,2/1/13,,,
4,V,Viper,VIP,M,Mom died,4/12/13,Natal,Vespa,
5,V,Viper,VIP,M,Subadult 2,2/1/14,Natal,Vespa,
6,AMG,Viper,VIP,M,Emigration - JUV/SA male,6/14/14,Natal,Vespa,
7,AMG,Viper,VIP,M,Joins AMG,6/14/14,Bachelor,Vespa,
8,AMG,Viper,VIP,M,DOD,3/6/15,Bachelor,Vespa,
9,AMG,Viper,VIP,M,END,3/6/15,Bachelor,Vespa,
1,V,Viquot,VIQ,M,DOB,6/21/15,Natal,Vixen,
2,V,Viquot,VIQ,M,START,6/21/15,Natal,Vixen,
3,V,Viquot,VIQ,M,END,12/26/15,,Vixen,
1,V,Virga,VIR,F,DOB,11/8/11,Natal,Violet,
2,V,Virga,VIR,F,START,11/8/11,Natal,Violet,
3,V,Virga,VIR,F,Independent,2/21/14,Natal,Violet,
4,V,Virga,VIR,F,END,12/26/15,,Violet,
1,V,Vishnu,VIS,F,DOB,12/25/13,Natal,Vampire,
2,V,Vishnu,VIS,F,START,12/25/13,Natal,Vampire,
4,V,Vishnu,VIS,F,END,12/26/15,,,
1,V,Vivien,VIV,F,DOB,2/14/05,Natal,not any adult Vs,
3,V,Vivien,VIV,F,Female maturation,4/22/10,C,not any adult Vs,
4,V,Vivien,VIV,F,START,4/22/10,C,not any adult Vs,
5,V,Vivien,VIV,F,Takeover,2/18/11,C,not any adult Vs,
6,V,Vivien,VIV,F,Takeover,4/7/11,C,not any adult Vs,
7,V,Vivien,VIV,F,Conception,1/9/12,P,not any adult Vs,Vladmir
8,V,Vivien,VIV,F,First Birth,6/11/12,L,not any adult Vs,Vladmir
9,V,Vivien,VIV,F,Wean (swell),3/29/14,C,not any adult Vs,Vladmir
10,V,Vivien,VIV,F,Conception,4/12/14,P,not any adult Vs,Vidalia
11,V,Vivien,VIV,F,Birth,10/9/14,L,not any adult Vs,Vidalia
12,V,Vivien,VIV,F,END,12/26/15,,not any adult Vs,
2,V,Vivien,VIV,F,Independent,NA,Natal,not any adult Vs,
1,V,Vixen,VIX,F,DOB,12/1/07,Natal,,
3,V,Vixen,VIX,F,Takeover,4/7/11,Natal,,
4,V,Vixen,VIX,F,START,10/6/11,Natal,,
5,V,Vixen,VIX,F,Female maturation,9/15/12,C,,
6,V,Vixen,VIX,F,Conception,12/23/14,P,,Viquot
7,V,Vixen,VIX,F,First Birth,6/21/15,L,,Viquot
8,V,Vixen,VIX,F,Major injury,9/25/15,L,,Viquot
9,V,Vixen,VIX,F,END,12/26/15,,,
2,V,Vixen,VIX,F,Independent,NA,Natal,,
1,V,Vladmir,VLA,M,DOB,6/11/12,Natal,Vivien,
2,V,Vladmir,VLA,M,START,6/11/12,Natal,Vivien,
3,V,Vladmir,VLA,M,Independent,3/22/14,Natal,Vivien,
4,V,Vladmir,VLA,M,END,12/26/15,,Vivien,
1,unknown,Vodka,VOD,M,DOB,3/24/03,,,
2,AMG,Vodka,VOD,M,START,10/5/10,Bachelor,,
3,T,Vodka,VOD,M,Takes over unit,3/13/12,Leader,,
4,T,Vodka,VOD,M,END,12/26/15,Leader,,
1,V,Von Striver,VON,F,DOB,1/29/12,Natal,Vampire,
2,V,Von Striver,VON,F,START,1/29/12,,Vampire,
3,V,Von Striver,VON,F,Independent,5/3/13,Natal,Vampire,
4,V,Von Striver,VON,F,END,12/26/15,,Vampire,
1,V,Voodoo,VOO,F,DOB,9/17/14,Natal,Violet,
2,V,Voodoo,VOO,F,START,9/17/14,Natal,Violet,
3,V,Voodoo,VOO,F,END,12/26/15,,Violet,
1,V,Vortex,VOR,F,DOB,10/3/14,Natal,Vye,
2,V,Vortex,VOR,F,START,10/3/14,Natal,Vye,
3,V,Vortex,VOR,F,END,12/26/15,,Vye,
1,V,Vye,VYE,F,DOB,2/1/99,Natal,,
5,V,Vye,VYE,F,Birth,2/14/05,L,,Violet
6,V,Vye,VYE,F,Birth,12/1/07,L,,Vex
7,V,Vye,VYE,F,START,2/1/09,L,,Vex
8,V,Vye,VYE,F,Wean (swell),4/9/09,C,,Vex
9,V,Vye,VYE,F,Conception,4/13/09,P,,Vanessish
10,V,Vye,VYE,F,Birth,10/13/09,L,,Vanessish
11,V,Vye,VYE,F,Takeover,2/18/11,L,,Vanessish
12,V,Vye,VYE,F,Wean (swell),3/3/11,C,,Vanessish
13,V,Vye,VYE,F,Takeover,4/7/11,C,,Vanessish
14,V,Vye,VYE,F,Inf Death,7/24/11,C,,Vanessish
15,V,Vye,VYE,F,Conception,8/25/11,P,,Gizmo
16,V,Vye,VYE,F,Birth,2/24/12,L,,Gizmo
17,V,Vye,VYE,F,Wean (swell),3/22/14,C,,Gizmo
18,V,Vye,VYE,F,Conception,4/6/14,P,,Vortex
19,V,Vye,VYE,F,Birth,10/3/14,L,,Vortex
20,V,Vye,VYE,F,END,12/26/15,,,
3,V,Vye,VYE,F,Female maturation,NA,C,,
4,V,Vye,VYE,F,First Birth,NA,L,,
2,V,Vye,VYE,F,Independent,NA,Natal,,
1,W-old,Wafer,WAF,F,DOB,1/4/01,Natal,,
2,W-old,Wafer,WAF,F,START,2/3/06,C,,
3,W-old,Wafer,WAF,F,Conception,2/9/06,P,,miscarriage
4,W-old,Wafer,WAF,F,Takeover,5/30/06,P,,miscarriage
5,W-old,Wafer,WAF,F,Miscarriage,6/5/06,C,,
6,W-old,Wafer,WAF,F,Conception,10/11/06,P,,Waxy
7,W-old,Wafer,WAF,F,First Birth,4/12/07,L,,Waxy
8,W-old,Wafer,WAF,F,Wean (swell),5/9/08,C,,Waxy
9,W-old,Wafer,WAF,F,END,6/26/08,,,
10,W-old,Wafer,WAF,F,Female maturation,NA,C,,
11,W-old,Wafer,WAF,F,Independent,NA,Natal,,
1,B1,Waggle-dance,WAG,M,DOB,9/29/10,Natal,Bee,
2,B1,Waggle-dance,WAG,M,START,9/29/10,Natal,Bee,
3,B1,Waggle-dance,WAG,M,Independent,6/28/12,Natal,Bee,
4,B1,Waggle-dance,WAG,M,Takeover,4/5/13,Natal,Bee,
5,B1,Waggle-dance,WAG,M,END,12/26/15,,Bee,
1,unknown,Waka Waka,WAK,M,DOB,7/23/05,Leader,,
3,Z3,Waka Waka,WAK,M,Fission,7/19/14,Leader,,
4,Z3,Waka Waka,WAK,M,START,7/19/14,Leader,,
2,Z1,Waka Waka,WAK,M,Takes over unit,7/19/14,Leader,,
5,Z1,Waka Waka,WAK,M,END,12/26/15,,,
1,unknown,Walter,WAL,M,DOB,4/1/03,,,
2,C3,Walter,WAL,M,START,4/20/12,Leader,,
2,C3,Walter,WAL,M,Takes over unit,4/20/12,Leader,,
4,C3,Walter,WAL,M,Emigration - Adult male,5/29/12,Former leader,,
3,C3,Walter,WAL,M,Overthrown,5/29/12,Former leader,,
6,C4,Walter,WAL,M,Fission,6/1/12,Leader,,
5,C1,Walter,WAL,M,Takes over unit,6/1/12,Leader,,
8,C4,Walter,WAL,M,DOD,9/22/14,Former leader,,
9,C4,Walter,WAL,M,END,9/22/14,Former leader,,
7,C4,Walter,WAL,M,Overthrown,9/22/14,Former leader,,
1,W-old,Wanda,WAN,F,DOB,6/30/92,Natal,,
